Date,Sunlight Hours,Wind Speed (km/h),Water Temperature (°C),Water Clarity (index),Dissolved Oxygen (mg/L),Ammonia Level (mg/L),Nitrate Level (mg/L),pH Level,Fish Density (fish/m³),Feed Rate (kg/day),Yield (kg)
2022-12-21,11.66,7.11,18.89,2.29,12.91,5.96,28.97,7.07,7.92,4.42,98.6
2022-12-22,11.69,8.33,18.73,2.16,12.66,6.15,29.09,6.95,7.77,4.24,84.32
2022-12-23,11.73,5.13,19.46,2.53,14.58,5.46,28.32,7.42,8.57,4.92,84.54
2022-12-24,11.76,4.65,19.65,2.33,12.47,5.85,29.06,6.82,7.92,4.56,89.88
2022-12-25,11.79,5.57,19.55,2.54,13.61,5.73,28.72,7.12,8.23,4.82,112.54
2022-12-26,11.83,4.69,19.82,2.47,15.02,5.38,28.14,7.36,8.73,5.11,94.38
2022-12-27,11.86,8.07,19.23,2.43,13.29,6.08,28.93,7.11,7.98,4.42,93.53
2022-12-28,11.9,4.62,20.01,2.48,12.18,5.97,29.23,6.92,7.83,4.62,75.89
2022-12-29,11.93,6.36,19.75,2.33,12.69,6.06,29.09,6.88,7.88,4.38,103.52
2022-12-30,11.97,5.86,19.94,2.3,14.96,5.58,28.2,7.34,8.64,4.73,98.49
2022-12-31,12.0,8.8,19.44,2.31,14.3,6.02,28.58,7.19,8.25,4.31,84.92
2023-01-01,12.03,6.56,19.98,2.43,13.86,5.9,28.69,7.14,8.24,4.75,100.14
2023-01-02,12.07,7.99,19.78,2.25,14.5,5.93,28.47,7.26,8.36,4.62,101.78
2023-01-03,12.1,5.79,20.31,2.36,13.25,5.98,28.89,7.07,8.09,4.55,90.53
2023-01-04,12.14,9.68,19.62,2.34,14.46,6.15,28.59,7.35,8.24,4.28,84.97
2023-01-05,12.17,8.9,19.87,2.36,14.42,6.09,28.58,7.36,8.27,4.26,84.74
2023-01-06,12.21,4.81,20.77,2.67,12.99,5.99,29.03,7.02,8.06,4.67,83.44
2023-01-07,12.24,9.98,19.83,2.2,14.69,6.18,28.5,7.44,8.29,4.23,103.76
2023-01-08,12.27,6.11,20.69,2.38,13.67,6.01,28.78,7.27,8.2,4.53,98.05
2023-01-09,12.31,9.83,20.04,2.14,12.94,6.55,29.16,7.01,7.74,3.98,92.64
2023-01-10,12.34,7.29,20.63,2.44,14.45,6.01,28.56,7.41,8.37,4.51,104.02
2023-01-11,12.38,5.51,21.08,2.37,13.51,6.04,28.83,7.17,8.17,4.55,98.77
2023-01-12,12.41,6.44,20.98,2.47,14.08,6.03,28.68,7.15,8.3,4.66,113.24
2023-01-13,12.44,9.33,20.49,2.29,13.48,6.46,29.0,6.93,7.93,4.22,98.75
2023-01-14,12.48,8.07,20.83,2.46,14.3,6.19,28.68,7.29,8.27,4.36,104.5
2023-01-15,12.51,6.44,21.24,2.6,12.22,6.45,29.44,6.82,7.7,4.21,83.97
2023-01-16,12.54,5.92,21.43,2.39,14.19,6.03,28.63,7.23,8.36,4.86,112.44
2023-01-17,12.58,7.34,21.23,2.12,14.16,6.19,28.65,7.26,8.26,4.66,80.93
2023-01-18,12.61,7.73,21.24,2.44,14.7,6.14,28.53,7.47,8.41,4.5,110.93
2023-01-19,12.64,6.76,21.52,2.4,13.9,6.22,28.8,7.25,8.21,4.59,103.39
2023-01-20,12.68,5.42,21.87,2.38,14.5,5.98,28.52,7.18,8.48,4.84,90.64
2023-01-21,12.71,5.68,21.9,2.42,15.15,5.89,28.3,7.53,8.67,5.03,112.24
2023-01-22,12.74,5.85,21.95,2.31,12.37,6.48,29.34,6.76,7.77,4.55,104.46
2023-01-23,12.77,7.17,21.77,2.36,14.44,6.21,28.63,7.31,8.35,4.7,89.23
2023-01-24,12.8,6.77,21.93,2.49,15.69,5.94,28.17,7.48,8.77,4.9,99.08
2023-01-25,12.83,5.97,22.17,2.39,14.44,6.13,28.6,7.44,8.42,4.84,100.95
2023-01-26,12.87,5.91,22.27,2.46,15.19,5.99,28.33,7.57,8.66,4.85,101.8
2023-01-27,12.9,10.1,21.51,2.39,13.53,6.75,29.12,6.93,7.88,4.13,93.75
2023-01-28,12.93,8.64,21.88,2.23,14.55,6.42,28.65,7.29,8.29,4.4,101.51
2023-01-29,12.96,7.04,22.28,2.49,15.68,6.05,28.21,7.52,8.75,4.96,106.75
2023-01-30,12.99,9.2,21.93,2.29,14.64,6.49,28.66,7.34,8.28,4.4,102.83
2023-01-31,13.02,6.52,22.54,2.44,16.05,5.95,28.05,7.6,8.89,5.06,116.55
2023-02-01,13.05,6.37,22.65,2.59,15.23,6.12,28.4,7.4,8.64,4.85,105.29
2023-02-02,13.08,10.54,21.89,2.21,13.55,6.88,29.13,6.91,7.85,4.05,87.89
2023-02-03,13.1,5.68,22.94,2.63,13.78,6.36,28.94,7.12,8.21,4.66,94.97
2023-02-04,13.13,10.51,22.05,2.35,12.9,7.04,29.41,6.81,7.64,4.05,93.05
2023-02-05,13.16,3.75,23.47,2.55,13.6,6.23,28.92,7.19,8.27,4.78,98.08
2023-02-06,13.19,6.7,22.95,2.43,13.6,6.54,29.02,6.96,8.09,4.45,109.0
2023-02-07,13.22,6.0,23.16,2.69,13.24,6.56,29.19,7.03,8.02,4.66,109.58
2023-02-08,13.24,6.68,23.1,2.45,15.02,6.28,28.5,7.48,8.54,4.82,101.16
2023-02-09,13.27,5.88,23.33,2.58,16.32,5.96,28.01,7.61,9.0,5.2,107.41
2023-02-10,13.3,6.38,23.3,2.58,15.91,6.11,28.19,7.58,8.84,4.85,109.68
2023-02-11,13.32,3.75,23.89,2.6,14.25,6.19,28.72,7.18,8.47,5.04,109.37
2023-02-12,13.35,6.88,23.33,2.51,15.35,6.29,28.41,7.54,8.63,4.73,109.58
2023-02-13,13.37,8.38,23.1,2.35,14.63,6.6,28.72,7.39,8.31,4.47,97.64
2023-02-14,13.4,8.08,23.22,2.46,14.15,6.68,28.92,7.13,8.17,4.43,105.48
2023-02-15,13.42,5.23,23.85,2.61,16.47,5.94,27.96,7.72,9.09,5.06,94.36
2023-02-16,13.45,5.43,23.88,2.68,14.44,6.38,28.75,7.34,8.42,4.86,106.18
2023-02-17,13.47,5.17,23.99,2.58,16.43,5.97,27.97,7.68,9.07,5.03,107.94
2023-02-18,13.49,5.86,23.91,2.63,14.88,6.36,28.61,7.53,8.54,4.88,106.98
2023-02-19,13.52,7.11,23.72,2.45,14.99,6.47,28.58,7.49,8.49,4.64,119.74
2023-02-20,13.54,7.85,23.63,2.35,12.99,6.96,29.35,7.01,7.81,4.35,102.64
2023-02-21,13.56,9.03,23.45,2.33,13.26,7.03,29.3,6.99,7.82,4.25,97.39
2023-02-22,13.58,7.92,23.73,2.4,13.76,6.83,29.09,7.14,8.05,4.29,107.87
2023-02-23,13.6,5.75,24.22,2.87,15.05,6.37,28.61,7.49,8.59,4.74,105.88
2023-02-24,13.62,7.9,23.84,2.52,15.59,6.48,28.42,7.6,8.63,4.57,124.67
2023-02-25,13.64,7.95,23.88,2.45,14.36,6.75,28.88,7.11,8.23,4.42,107.41
2023-02-26,13.66,6.79,24.16,2.56,14.08,6.69,28.97,7.17,8.22,4.51,120.39
2023-02-27,13.68,7.4,24.09,2.68,15.02,6.58,28.66,7.51,8.48,4.7,111.6
2023-02-28,13.7,7.69,24.08,2.62,14.12,6.79,29.01,7.07,8.17,4.53,98.4
2023-03-01,13.72,4.29,24.81,2.51,16.2,6.05,28.06,7.6,9.04,5.11,108.83
2023-03-02,13.73,6.07,24.5,2.57,14.63,6.55,28.74,7.32,8.43,4.77,101.93
2023-03-03,13.75,3.98,24.96,2.68,15.22,6.23,28.46,7.34,8.74,5.07,106.39
2023-03-04,13.77,6.06,24.59,2.64,15.21,6.45,28.54,7.34,8.62,4.71,104.1
2023-03-05,13.78,3.77,25.09,2.56,15.84,6.1,28.2,7.65,8.95,5.3,125.66
2023-03-06,13.8,6.54,24.57,2.56,13.52,6.85,29.2,6.98,8.04,4.65,106.6
2023-03-07,13.81,7.33,24.45,2.32,13.9,6.86,29.04,7.06,8.12,4.43,125.11
2023-03-08,13.83,4.46,25.06,2.65,14.58,6.45,28.73,7.44,8.51,4.83,124.38
2023-03-09,13.84,7.79,24.43,2.44,14.0,6.9,29.05,7.2,8.12,4.33,117.79
2023-03-10,13.86,5.33,24.96,2.61,14.95,6.47,28.63,7.48,8.57,4.87,103.87
2023-03-11,13.87,5.71,24.91,2.62,14.47,6.61,28.83,7.39,8.39,4.92,102.2
2023-03-12,13.88,7.35,24.62,2.47,16.5,6.37,28.09,7.7,8.95,4.91,117.92
2023-03-13,13.89,5.09,25.1,2.65,15.81,6.29,28.3,7.48,8.86,5.18,114.36
2023-03-14,13.9,8.73,24.4,2.47,13.66,7.09,29.23,7.23,7.95,4.4,110.67
2023-03-15,13.91,7.42,24.69,2.43,16.28,6.44,28.18,7.81,8.87,4.98,111.75
2023-03-16,13.92,6.31,24.93,2.57,16.71,6.25,28.0,7.72,9.07,5.19,117.34
2023-03-17,13.93,3.4,25.54,2.79,15.07,6.29,28.55,7.54,8.72,5.06,119.34
2023-03-18,13.94,4.77,25.29,2.67,16.33,6.18,28.11,7.76,9.04,5.15,110.5
2023-03-19,13.95,4.52,25.36,2.41,16.01,6.22,28.17,7.51,8.96,5.11,126.33
2023-03-20,13.96,3.75,25.53,2.55,15.64,6.22,28.31,7.49,8.88,5.35,113.02
2023-03-21,13.96,6.48,25.01,2.43,15.56,6.52,28.42,7.6,8.69,4.87,94.79
2023-03-22,13.97,4.31,25.46,2.65,15.48,6.32,28.41,7.5,8.8,5.22,106.37
2023-03-23,13.97,4.02,25.53,2.65,15.07,6.38,28.56,7.47,8.68,5.14,116.34
2023-03-24,13.98,5.72,25.2,2.62,13.98,6.77,29.04,7.29,8.23,4.79,116.84
2023-03-25,13.98,6.09,25.14,2.51,15.87,6.43,28.31,7.62,8.81,4.95,99.15
2023-03-26,13.99,6.9,24.99,2.63,15.69,6.55,28.44,7.5,8.71,4.69,120.04
2023-03-27,13.99,6.02,25.18,2.61,16.96,6.21,27.92,7.97,9.17,5.13,117.18
2023-03-28,13.99,6.2,25.15,2.61,15.05,6.61,28.65,7.53,8.54,4.91,116.25
2023-03-29,14.0,5.81,25.23,2.66,15.73,6.43,28.39,7.72,8.79,4.96,105.23
2023-03-30,14.0,3.94,25.61,2.7,16.66,6.06,27.97,7.82,9.2,5.35,115.94
2023-03-31,14.0,4.77,25.44,2.45,16.72,6.13,27.93,7.92,9.16,5.11,114.86
2023-04-01,14.0,6.71,25.06,2.73,18.11,6.05,27.53,8.03,9.49,5.31,116.78
2023-04-02,14.0,5.83,25.23,2.59,14.17,6.75,28.97,7.18,8.28,4.59,112.65
2023-04-03,14.0,3.52,25.69,2.58,14.48,6.45,28.75,7.2,8.52,5.05,116.28
2023-04-04,14.0,4.57,25.48,2.77,16.4,6.18,28.11,7.86,9.07,5.23,130.05
2023-04-05,14.0,5.1,25.37,2.65,15.56,6.4,28.42,7.68,8.77,5.16,111.84
2023-04-06,13.99,5.08,25.37,2.55,14.07,6.69,28.97,7.26,8.3,4.93,113.17
2023-04-07,13.99,6.04,25.17,2.58,15.78,6.44,28.36,7.55,8.79,5.08,116.29
2023-04-08,13.99,1.5,26.06,2.86,15.26,6.09,28.43,7.61,8.89,5.59,104.62
2023-04-09,13.98,5.33,25.29,2.57,16.94,6.14,27.89,8.02,9.2,5.29,121.35
2023-04-10,13.98,4.43,25.45,2.64,15.19,6.39,28.53,7.46,8.7,5.17,100.45
2023-04-11,13.97,6.47,25.03,2.44,15.71,6.49,28.37,7.71,8.74,4.78,116.08
2023-04-12,13.97,4.77,25.36,2.51,14.98,6.46,28.6,7.31,8.61,5.11,110.3
2023-04-13,13.96,6.08,25.08,2.66,16.17,6.35,28.22,7.66,8.91,5.11,101.79
2023-04-14,13.95,4.37,25.4,2.82,16.96,6.02,27.89,7.83,9.27,5.38,115.66
2023-04-15,13.94,3.15,25.62,2.66,18.22,5.64,27.32,8.3,9.74,5.57,115.57
2023-04-16,13.94,5.72,25.09,2.5,16.56,6.23,28.02,7.92,9.06,5.09,91.78
2023-04-17,13.93,4.31,25.35,2.68,17.18,5.96,27.77,8.09,9.34,5.27,108.41
2023-04-18,13.92,4.74,25.24,2.54,15.76,6.28,28.29,7.57,8.86,5.01,117.03
2023-04-19,13.91,2.66,25.63,2.75,15.17,6.19,28.47,7.57,8.8,5.35,112.27
2023-04-20,13.9,3.52,25.43,2.88,18.51,5.6,27.26,8.13,9.82,5.7,108.94
2023-04-21,13.89,6.48,24.81,2.6,15.61,6.47,28.42,7.57,8.71,4.85,112.5
2023-04-22,13.87,4.19,25.23,2.69,13.2,6.72,29.26,6.99,8.08,4.74,113.8
2023-04-23,13.86,5.93,24.85,2.55,16.13,6.3,28.19,7.83,8.91,4.94,112.94
2023-04-24,13.85,4.73,25.06,2.7,14.06,6.58,28.95,7.17,8.32,4.81,112.5
2023-04-25,13.84,4.87,25.0,2.53,15.98,6.21,28.19,7.62,8.93,5.02,94.71
2023-04-26,13.82,5.53,24.83,2.64,14.76,6.51,28.71,7.51,8.5,4.71,114.37
2023-04-27,13.81,4.04,25.09,2.67,15.37,6.23,28.41,7.38,8.79,5.27,104.14
2023-04-28,13.79,2.67,25.32,2.91,14.85,6.19,28.6,7.31,8.7,5.24,120.74
2023-04-29,13.78,1.88,25.44,2.74,16.26,5.82,28.0,7.6,9.2,5.66,103.55
2023-04-30,13.76,6.12,24.55,2.63,16.39,6.21,28.1,7.72,8.99,5.09,109.74
2023-05-01,13.74,5.21,24.69,2.66,16.12,6.17,28.17,7.74,8.96,5.01,107.84
2023-05-02,13.73,1.71,25.35,2.76,16.23,5.79,28.0,7.66,9.2,5.51,120.27
2023-05-03,13.71,4.9,24.66,2.62,14.89,6.37,28.6,7.51,8.58,4.81,103.23
2023-05-04,13.69,0.87,25.42,2.78,16.41,5.65,27.89,7.83,9.32,5.74,118.54
2023-05-05,13.67,6.0,24.35,2.73,14.04,6.63,28.99,7.25,8.25,4.75,112.72
2023-05-06,13.65,4.86,24.52,2.73,16.62,5.99,27.95,7.84,9.14,5.31,107.71
2023-05-07,13.63,8.4,23.77,2.51,14.7,6.72,28.78,7.44,8.32,4.35,115.33
2023-05-08,13.61,4.09,24.58,2.58,17.04,5.81,27.73,8.01,9.33,5.52,115.67
2023-05-09,13.59,3.92,24.56,2.59,14.66,6.26,28.62,7.42,8.58,4.93,106.41
2023-05-10,13.57,2.52,24.78,2.66,15.27,5.98,28.35,7.64,8.86,5.37,108.67
2023-05-11,13.55,5.8,24.07,2.61,13.89,6.58,28.99,7.24,8.22,4.75,97.79
2023-05-12,13.53,4.96,24.18,2.59,15.43,6.17,28.36,7.38,8.76,5.12,105.39
2023-05-13,13.51,0.91,24.93,2.69,15.16,5.81,28.32,7.55,8.92,5.39,116.09
2023-05-14,13.48,4.94,24.07,2.41,14.14,6.41,28.8,7.14,8.36,4.73,114.47
2023-05-15,13.46,4.08,24.18,2.64,13.54,6.43,29.04,7.01,8.22,4.89,107.5
2023-05-16,13.44,2.4,24.45,2.8,15.42,5.87,28.28,7.41,8.92,5.41,115.62
2023-05-17,13.41,5.31,23.81,2.57,14.41,6.35,28.73,7.28,8.42,4.93,109.02
2023-05-18,13.39,9.57,22.89,2.41,15.09,6.63,28.61,7.45,8.39,4.29,99.25
2023-05-19,13.36,2.83,24.17,2.53,14.9,5.98,28.43,7.53,8.73,5.14,102.53
2023-05-20,13.34,2.41,24.19,2.58,14.41,6.03,28.61,7.33,8.6,5.1,101.89
2023-05-21,13.31,5.6,23.49,2.63,16.48,5.92,27.95,7.69,9.07,5.05,101.3
2023-05-22,13.28,6.46,23.25,2.57,14.6,6.37,28.68,7.43,8.42,4.8,80.9
2023-05-23,13.26,3.06,23.86,2.59,15.58,5.82,28.17,7.57,8.94,5.32,109.0
2023-05-24,13.23,2.68,23.86,2.79,14.9,5.9,28.45,7.38,8.75,5.28,104.81
2023-05-25,13.2,3.65,23.6,2.81,13.65,6.24,28.96,7.18,8.29,4.91,110.48
2023-05-26,13.18,3.21,23.62,2.74,14.06,6.1,28.77,7.34,8.45,5.19,91.26
2023-05-27,13.15,2.52,23.68,2.73,14.77,5.87,28.46,7.44,8.72,5.2,112.49
2023-05-28,13.12,1.75,23.76,2.84,15.77,5.58,28.07,7.7,9.09,5.57,94.84
2023-05-29,13.09,4.54,23.13,2.48,15.26,5.95,28.3,7.62,8.76,5.16,98.91
2023-05-30,13.06,3.67,23.23,2.75,14.54,5.99,28.58,7.43,8.58,5.09,105.51
2023-05-31,13.03,3.4,23.2,2.62,15.6,5.74,28.14,7.69,8.94,5.24,93.4
2023-06-01,13.0,3.93,23.02,2.57,15.92,5.71,28.02,7.65,9.01,5.19,101.93
2023-06-02,12.97,0.67,23.59,2.95,15.34,5.49,28.18,7.54,9.02,5.72,97.74
2023-06-03,12.94,2.5,23.15,2.64,15.77,5.57,28.02,7.53,9.05,5.34,113.15
2023-06-04,12.91,4.73,22.62,2.62,14.06,6.12,28.75,7.15,8.37,4.75,99.48
2023-06-05,12.88,2.42,23.01,2.61,15.22,5.64,28.21,7.37,8.88,5.25,116.95
2023-06-06,12.85,3.3,22.75,2.69,15.13,5.73,28.29,7.42,8.8,5.14,106.26
2023-06-07,12.82,0.24,23.28,2.82,14.52,5.53,28.42,7.33,8.79,5.44,103.05
2023-06-08,12.79,1.58,22.93,2.82,14.95,5.56,28.31,7.59,8.85,5.39,104.97
2023-06-09,12.76,3.53,22.46,2.56,14.62,5.81,28.45,7.4,8.63,5.09,92.89
2023-06-10,12.72,3.18,22.45,2.64,13.12,6.06,29.01,7.1,8.17,5.03,97.88
2023-06-11,12.69,3.25,22.35,2.62,15.4,5.59,28.14,7.42,8.9,5.25,96.96
2023-06-12,12.66,4.25,22.06,2.54,13.96,5.96,28.71,7.23,8.38,5.03,103.63
2023-06-13,12.63,3.27,22.17,2.45,13.53,5.93,28.81,7.08,8.3,4.84,97.14
2023-06-14,12.59,3.9,21.96,2.4,13.22,6.04,28.93,7.13,8.17,4.73,101.49
2023-06-15,12.56,3.05,22.05,2.44,15.46,5.49,28.05,7.45,8.94,5.3,93.91
2023-06-16,12.53,2.52,22.07,2.56,14.61,5.59,28.37,7.47,8.7,5.33,113.53
2023-06-17,12.49,0.77,22.33,2.91,14.84,5.36,28.27,7.58,8.88,5.54,92.52
2023-06-18,12.46,4.77,21.44,2.48,13.87,5.93,28.71,7.15,8.33,4.72,88.78
2023-06-19,12.43,3.51,21.61,2.38,15.46,5.47,28.03,7.56,8.91,5.11,103.01
2023-06-20,12.39,3.27,21.57,2.49,15.02,5.52,28.2,7.48,8.79,5.17,97.85
2023-06-21,12.36,4.84,21.17,2.68,14.66,5.73,28.43,7.29,8.58,5.07,94.95
2023-06-22,12.33,3.61,21.32,2.68,14.85,5.55,28.3,7.47,8.72,5.14,102.08
2023-06-23,12.29,2.85,21.39,2.47,14.75,5.48,28.26,7.27,8.73,5.29,103.56
2023-06-24,12.26,4.85,20.9,2.53,15.44,5.53,28.08,7.64,8.84,4.95,103.06
2023-06-25,12.22,2.97,21.19,2.67,14.32,5.54,28.45,7.28,8.59,5.06,99.41
2023-06-26,12.19,2.33,21.22,2.66,16.07,5.12,27.76,7.79,9.19,5.49,102.52
2023-06-27,12.15,3.3,20.94,2.6,15.28,5.35,28.07,7.67,8.89,5.2,93.06
2023-06-28,12.12,5.16,20.48,2.44,13.09,5.96,28.94,6.93,8.07,4.59,92.99
2023-06-29,12.09,3.17,20.79,2.45,13.6,5.64,28.67,7.26,8.36,5.09,92.58
2023-06-30,12.05,5.04,20.33,2.33,11.86,6.16,29.37,6.69,7.69,4.51,99.0
2023-07-01,12.02,3.76,20.49,2.45,16.79,5.03,27.46,7.92,9.35,5.31,105.03
2023-07-02,11.98,3.45,20.47,2.44,14.6,5.42,28.27,7.29,8.67,5.01,88.85
2023-07-03,11.95,3.67,20.33,2.61,13.78,5.59,28.62,7.23,8.39,4.94,101.45
2023-07-04,11.91,1.99,20.58,2.47,15.51,5.05,27.86,7.72,9.05,5.34,77.07
2023-07-05,11.88,3.21,20.24,2.51,15.35,5.19,27.98,7.49,8.92,5.29,95.52
2023-07-06,11.85,1.71,20.45,2.7,17.44,4.61,27.15,8.08,9.69,5.69,91.55
2023-07-07,11.81,2.36,20.24,2.78,13.63,5.41,28.63,7.05,8.43,5.07,90.36
2023-07-08,11.78,4.28,19.76,2.48,12.84,5.75,28.95,6.88,8.06,4.86,102.39
2023-07-09,11.74,2.39,20.05,2.57,14.24,5.26,28.35,7.37,8.63,5.19,96.17
2023-07-10,11.71,3.09,19.82,2.59,16.45,4.87,27.53,7.84,9.29,5.44,103.85
2023-07-11,11.67,1.27,20.1,2.51,14.55,5.05,28.16,7.25,8.8,5.41,92.2
2023-07-12,11.64,1.23,20.02,2.47,14.63,5.02,28.11,7.37,8.82,5.54,92.77
2023-07-13,11.61,2.89,19.6,2.51,14.64,5.16,28.18,7.45,8.73,5.37,93.56
2023-07-14,11.57,3.62,19.37,2.47,14.78,5.19,28.14,7.32,8.73,5.27,81.34
2023-07-15,11.54,2.15,19.57,2.52,13.52,5.28,28.56,7.11,8.42,5.07,106.99
2023-07-16,11.51,5.03,18.91,2.51,14.08,5.44,28.45,7.3,8.43,4.86,87.32
2023-07-17,11.47,4.27,18.97,2.45,14.34,5.3,28.31,7.4,8.56,4.98,96.97
2023-07-18,11.44,3.91,18.96,2.39,13.21,5.47,28.7,7.08,8.22,4.74,86.32
2023-07-19,11.41,3.14,19.03,2.43,14.56,5.11,28.16,7.44,8.7,5.25,84.02
2023-07-20,11.37,3.32,18.91,2.39,15.32,4.96,27.86,7.5,8.93,5.4,83.24
2023-07-21,11.34,2.94,18.9,2.4,14.68,5.03,28.09,7.54,8.75,5.29,95.77
2023-07-22,11.31,2.18,18.97,2.58,13.44,5.18,28.56,7.01,8.4,5.23,80.28
2023-07-23,11.28,4.36,18.45,2.56,15.11,5.05,28.0,7.52,8.81,5.11,105.73
2023-07-24,11.24,4.22,18.39,2.69,12.25,5.59,29.1,6.72,7.91,4.79,90.03
2023-07-25,11.21,3.12,18.53,2.59,14.55,5.01,28.16,7.25,8.71,5.31,86.83
2023-07-26,11.18,3.55,18.36,2.31,14.92,4.96,27.97,7.36,8.8,5.28,69.43
2023-07-27,11.15,3.55,18.28,2.39,13.84,5.16,28.39,7.29,8.46,5.14,91.73
2023-07-28,11.12,4.2,18.07,2.37,13.57,5.26,28.51,7.22,8.34,5.01,107.05
2023-07-29,11.09,5.51,17.73,2.32,12.3,5.63,29.03,6.75,7.85,4.65,95.45
2023-07-30,11.06,4.82,17.79,2.44,11.91,5.63,29.17,6.78,7.77,4.7,83.23
2023-07-31,11.03,5.56,17.56,2.33,11.86,5.7,29.19,6.78,7.71,4.38,84.5
2023-08-01,11.0,1.97,18.2,2.58,13.63,4.97,28.41,7.25,8.49,5.07,82.49
2023-08-02,10.97,1.61,18.19,2.46,13.23,5.0,28.52,7.04,8.39,5.22,100.67
2023-08-03,10.94,4.41,17.56,2.24,11.42,5.63,29.27,6.61,7.64,4.55,86.4
2023-08-04,10.91,5.01,17.36,2.25,11.95,5.57,29.09,6.62,7.78,4.5,88.9
2023-08-05,10.88,3.47,17.6,2.31,13.28,5.13,28.53,7.0,8.3,4.96,100.26
2023-08-06,10.85,3.22,17.57,2.47,12.93,5.16,28.68,7.08,8.2,4.85,79.29
2023-08-07,10.82,3.12,17.52,2.4,14.43,4.84,28.09,7.47,8.69,5.12,86.23
2023-08-08,10.8,4.19,17.23,2.48,10.55,5.71,29.61,6.49,7.38,4.57,93.14
2023-08-09,10.77,1.25,17.75,2.39,13.78,4.75,28.25,7.32,8.6,5.22,100.64
2023-08-10,10.74,6.44,16.64,2.1,12.16,5.58,29.0,6.85,7.77,4.27,96.4
2023-08-11,10.72,1.45,17.57,2.46,14.16,4.67,28.11,7.17,8.71,5.45,76.56
2023-08-12,10.69,3.24,17.14,2.32,14.71,4.73,27.94,7.37,8.78,5.33,90.85
2023-08-13,10.66,5.13,16.7,2.26,11.65,5.51,29.16,6.8,7.69,4.56,70.97
2023-08-14,10.64,4.93,16.67,2.15,13.96,5.02,28.25,7.11,8.44,4.73,68.61
2023-08-15,10.61,7.18,16.16,2.12,11.66,5.69,29.2,6.73,7.57,4.19,80.93
2023-08-16,10.59,4.31,16.67,2.4,12.59,5.21,28.79,6.83,8.04,4.59,92.16
2023-08-17,10.56,1.26,17.22,2.64,13.17,4.77,28.49,7.21,8.41,5.19,103.37
2023-08-18,10.54,3.61,16.69,2.38,13.41,4.95,28.43,7.2,8.35,4.82,83.48
2023-08-19,10.52,2.15,16.92,2.33,13.02,4.87,28.51,7.16,8.31,5.02,87.89
2023-08-20,10.49,1.09,17.07,2.59,12.44,4.87,28.73,6.84,8.19,5.25,86.62
2023-08-21,10.47,1.51,16.93,2.45,14.06,4.57,28.1,7.13,8.69,5.21,82.98
2023-08-22,10.45,1.47,16.88,2.5,13.33,4.71,28.38,7.13,8.46,5.15,73.91
2023-08-23,10.43,4.98,16.12,2.5,13.13,5.09,28.6,6.92,8.18,4.79,77.56
2023-08-24,10.41,3.72,16.32,2.35,12.53,5.07,28.74,6.91,8.07,4.72,83.42
2023-08-25,10.39,3.65,16.28,2.35,12.1,5.14,28.9,6.73,7.93,4.62,80.38
2023-08-26,10.37,2.43,16.47,2.41,13.55,4.72,28.3,7.1,8.47,5.23,64.02
2023-08-27,10.35,4.79,15.95,2.3,12.36,5.18,28.82,6.76,7.95,4.79,81.59
2023-08-28,10.33,3.11,16.23,2.37,12.37,5.0,28.76,6.73,8.06,4.77,74.25
2023-08-29,10.31,4.79,15.85,2.33,14.77,4.68,27.91,7.44,8.72,4.96,78.72
2023-08-30,10.29,4.85,15.79,2.26,11.6,5.31,29.09,6.62,7.71,4.46,93.0
2023-08-31,10.27,2.42,16.23,2.37,13.01,4.78,28.48,7.01,8.31,4.92,84.6
2023-09-01,10.26,2.99,16.07,2.19,14.01,4.63,28.09,7.19,8.59,5.03,84.7
2023-09-02,10.24,6.41,15.34,2.15,12.57,5.25,28.76,6.82,7.93,4.41,55.37
2023-09-03,10.22,4.94,15.59,2.32,14.08,4.79,28.16,7.4,8.5,4.99,72.53
2023-09-04,10.21,2.08,16.13,2.53,14.12,4.49,28.07,7.3,8.68,5.2,70.93
2023-09-05,10.19,3.1,15.88,2.4,11.82,5.04,28.95,6.8,7.89,4.82,96.69
2023-09-06,10.18,4.02,15.66,2.34,12.75,4.94,28.62,6.93,8.13,4.96,69.32
2023-09-07,10.16,5.17,15.39,2.24,13.42,4.92,28.39,7.13,8.28,4.88,92.33
2023-09-08,10.15,3.34,15.73,2.36,12.55,4.9,28.67,6.79,8.11,4.95,88.85
2023-09-09,10.14,7.25,14.91,2.23,11.37,5.52,29.24,6.56,7.5,4.22,73.42
2023-09-10,10.13,4.22,15.48,2.28,12.06,5.07,28.87,6.89,7.9,4.6,77.78
2023-09-11,10.11,3.11,15.68,2.46,12.44,4.88,28.71,6.81,8.09,4.94,73.19
2023-09-12,10.1,5.66,15.14,2.19,12.9,5.04,28.58,6.89,8.08,4.64,84.54
2023-09-13,10.09,3.13,15.61,2.34,12.53,4.85,28.65,6.77,8.12,5.03,93.39
2023-09-14,10.08,3.58,15.5,2.21,13.16,4.77,28.4,7.18,8.29,4.83,70.01
2023-09-15,10.07,4.58,15.27,2.36,12.39,5.02,28.76,6.92,7.99,4.76,76.43
2023-09-16,10.06,2.69,15.63,2.31,12.13,4.88,28.77,6.8,8.02,5.02,72.3
2023-09-17,10.06,7.25,14.7,2.22,13.18,5.12,28.54,7.03,8.08,4.33,71.38
2023-09-18,10.05,4.64,15.2,2.33,12.59,4.97,28.68,6.99,8.05,4.64,93.29
